"Время","Rambler, Визиты","Rambler, Доля","Mail.ru, Визиты","Mail.ru, Доля","Google, Визиты","Google, Доля","Яндекс, Визиты","Яндекс, Доля","Остальные, Визиты","Остальные, Доля"
"2017-08-07 - 2017-08-07","638797","0.005246903234501873","6736228","0.055329527974524104","32490708","0.2668697581492334","79685398","0.6545139888082897","2196302","0.018039821833450896"
"2017-08-08 - 2017-08-08","617296","0.0051344845671473785","6666723","0.05545181947873706","32069523","0.2667447560315925","78683087","0.6544625202447684","2188876","0.018206419677754732"
"2017-08-09 - 2017-08-09","597623","0.005112230658323296","6506564","0.0556589287245348","31183836","0.2667550653895946","76477345","0.6542081341852101","2135265","0.018265641042337213"
"2017-08-10 - 2017-08-10","590906","0.005138984507662714","6408624","0.05573444752877015","30849720","0.2682934902433426","75038960","0.6525979646697142","2096764","0.01823511305051041"
"2017-08-11 - 2017-08-11","557254","0.005251917921156051","6010121","0.05664322227963607","28540328","0.268982295504154","69080943","0.6510629668913271","1916211","0.018059597403726767"
"2017-08-12 - 2017-08-12","386073","0.005371447520188476","4446309","0.06186165686810966","19538788","0.2718438594516797","46225667","0.6431393658095963","1278202","0.01778367035042583"
"2017-08-13 - 2017-08-13","415152","0.005316754479672243","4704725","0.06025231173010366","20992183","0.2688419735502888","50586894","0.6478545094018695","1384772","0.017734450838065796"
"2017-08-14 - 2017-08-14","621820","0.005143205502705493","6629653","0.054835270320394945","32145630","0.26588334422169563","79322356","0.6560920810954362","2181796","0.018046098859767833"
"2017-08-15 - 2017-08-15","605678","0.005118160149541221","6530530","0.05518493060897612","31685923","0.2677555209204093","77395699","0.654016791707289","2121179","0.017924596613784385"
"2017-08-16 - 2017-08-16","617229","0.005276605569687917","6473631","0.055342178333656324","31360295","0.2680948355700334","76429980","0.653389354938177","2093498","0.017897025588445317"
"2017-08-17 - 2017-08-17","623540","0.005406773844623572","6542145","0.05672755312206895","30888303","0.26783537345672737","75206459","0.652122262353586","2065257","0.017908037222994104"
"2017-08-18 - 2017-08-18","579752","0.0054319432653542775","6009444","0.056305038817155734","28838289","0.27019820495296326","69418091","0.650407643097739","1884552","0.017657169866787753"
"2017-08-19 - 2017-08-19","411350","0.005692969064875268","4592247","0.06355541536226147","19602334","0.27129082548037603","46372971","0.6417889615883261","1276892","0.017671828504161203"
"2017-08-20 - 2017-08-20","444787","0.0056974003775047966","4735692","0.06066079581585444","21043183","0.26954798312024075","50457720","0.6463269676857267","1387030","0.017766853000673308"
"2017-08-21 - 2017-08-21","634184","0.0051869920175397054","6805731","0.05566408545551846","32668937","0.2671992914367243","79983876","0.6541882582087937","2171582","0.01776137288142386"
"2017-08-22 - 2017-08-22","676533","0.0056080043016309925","6759089","0.05602830931692426","32185503","0.2667962084246551","78851715","0.6536277711670845","2164193","0.01793970678970528"
"2017-08-23 - 2017-08-23","697985","0.005746906638383813","6887168","0.0567059628772317","32175539","0.2649194734452421","79506383","0.6546211741750696","2186960","0.018006482864072814"
"2017-08-24 - 2017-08-24","689159","0.005775599062554113","6769452","0.05673239502815035","31496289","0.26395931450120136","78233891","0.6556507098065333","2133723","0.01788198160156096"
"2017-08-25 - 2017-08-25","664922","0.005992900437017511","5935463","0.05349595712971036","29729402","0.2679492425247913","72650872","0.6547977696008003","1970959","0.017764130307680596"
"2017-08-26 - 2017-08-26","502922","0.006583574309233727","4111016","0.05381585876626754","20737124","0.2714623675516166","49671024","0.6502258352582148","1368333","0.01791236411466731"
"2017-08-27 - 2017-08-27","528867","0.006415247198088169","4379704","0.053126558878613235","22189858","0.2691667741804165","53897899","0.6537907366929477","1442740","0.017500683049934528"
"2017-08-28 - 2017-08-28","741651","0.005825466921364078","6419221","0.05042123532015145","33610371","0.2640003242431744","84269183","0.6619115164098426","2271429","0.017841457105467515"
"2017-08-29 - 2017-08-29","746322","0.0059419480271542605","6317018","0.050293831138031514","33324281","0.26531597051176864","82962254","0.6605157043254395","2252368","0.01793254599760611"
"2017-08-30 - 2017-08-30","732142","0.006034721735911395","6160940","0.050781895495198945","32208198","0.26547788891381435","80054825","0.6598564110405944","2165479","0.01784908281448089"
"2017-08-31 - 2017-08-31","718820","0.006136965279804321","6007994","0.05129357917040799","31290869","0.2671475148547694","77062131","0.6579221812619741","2049739","0.017499759433044194"
"2017-09-01 - 2017-09-01","653859","0.006396636420258892","5238699","0.0512496621109044","27796986","0.27193510071900295","66729364","0.6528066143665723","1800283","0.017611986383261436"
"2017-09-02 - 2017-09-02","520856","0.006665263460490703","4268281","0.05462012031810466","21279413","0.27230730553087773","50716057","0.6490006481297398","1360241","0.017406662560787118"
"2017-09-03 - 2017-09-03","558940","0.00645402836724098","4661988","0.05383154327787785","23202199","0.2679136410497912","56702179","0.6547348047203204","1477970","0.017065982584769657"
"2017-09-04 - 2017-09-04","765691","0.005979080562150751","6492680","0.05069963834531807","33732674","0.26340962009840524","84866237","0.6626982268690358","2204381","0.01721343412509019"
"2017-09-05 - 2017-09-05","789973","0.005997032536516572","6685696","0.05075405924159269","34528091","0.2621179270061192","87415095","0.6636064383183818","2308461","0.017524542897389635"
"2017-09-06 - 2017-09-06","784797","0.0059897321951343455","6627232","0.05058039833870998","34238195","0.26131294958414436","87103978","0.6647954838650934","2269519","0.017321436016917883"
"2017-09-07 - 2017-09-07","756465","0.005891044632478918","6524135","0.050807334738973836","33691619","0.2623767540725278","85194828","0.6634629945924327","2242267","0.01746187196358669"
"2017-09-08 - 2017-09-08","559186","0.004755776633643157","6081434","0.05172150539577714","31277387","0.2660085664805883","77633338","0.660257615269555","2029030","0.017256536220436446"
"2017-09-09 - 2017-09-09","398006","0.004725722601368012","4633308","0.055013563450549044","22646002","0.268887211454162","55093285","0.6541498924843074","1450593","0.017223610009613494"
"2017-09-10 - 2017-09-10","425034","0.004498182667909547","5143337","0.054432514454415146","25206537","0.2667636185609168","62161291","0.6578599401249822","1553961","0.01644574419177616"
"2017-09-11 - 2017-09-11","635879","0.004677850499744306","6939801","0.051052718482566706","35733072","0.2628707170902","90278298","0.6641332414112833","2346965","0.01726547251620575"
"2017-09-12 - 2017-09-12","614291","0.004636277004303499","6776357","0.051143624327966784","35041790","0.2644731001538885","87755628","0.6623235569048095","2308547","0.017423441609031923"
"2017-09-13 - 2017-09-13","603202","0.00457835379869165","6686508","0.05075115682935751","34884130","0.2647734740593588","87286289","0.6625102582830416","2290720","0.017386757029550528"
"2017-09-14 - 2017-09-14","599140","0.004619372823417199","6595905","0.05085446523824419","34309914","0.264529632982911","85925563","0.6624865816988057","2271068","0.017509947256621913"
"2017-09-15 - 2017-09-15","554401","0.004717925817013671","6059617","0.05156704891498199","31356617","0.26684330092930886","77477496","0.659329760617267","2061347","0.017541963721428497"
"2017-09-16 - 2017-09-16","397396","0.004841539589999096","4468635","0.05444210124348411","22191853","0.27036692587479544","53570856","0.6526623825960519","1451762","0.01768705069566948"
"2017-09-17 - 2017-09-17","436984","0.004583626625376014","5108614","0.05358543825212973","25416772","0.2666024222175447","62783458","0.6585502666504419","1590035","0.016678246254507603"
"2017-09-18 - 2017-09-18","645231","0.004705665159029984","6981705","0.05091752561350189","36037447","0.2628208482981903","91070803","0.6641787277455413","2382730","0.017377233183736546"
"2017-09-19 - 2017-09-19","623954","0.004570725582193309","6922284","0.05070864289035318","36021274","0.2638709882058528","90597653","0.6636659277026389","2345765","0.017183715618961794"
"2017-09-20 - 2017-09-20","598624","0.004474970470004588","6786789","0.05073415092136628","35433189","0.26487824482996236","88680729","0.6629263837291514","2272278","0.016986250049515365"
"2017-09-21 - 2017-09-21","584998","0.004424463783408976","6693252","0.05062248258494848","34918497","0.26409598895650066","87765959","0.6637925377721924","2256254","0.017064526902949472"
"2017-09-22 - 2017-09-22","564486","0.004709131898931498","6096765","0.05086126235511437","31929924","0.26637015557313803","79226051","0.6609303401509935","2053275","0.017129110021822633"
"2017-09-23 - 2017-09-23","409795","0.004792508289573386","4583183","0.05359983045213295","22931454","0.2681808791883034","56148046","0.6566453370547416","1434938","0.016781445015248735"
"2017-09-24 - 2017-09-24","434983","0.004426854388911711","5197892","0.05289933402751158","25927316","0.26386422602101883","65154990","0.6630871860302555","1544884","0.015722399532302367"
"2017-09-25 - 2017-09-25","642920","0.004639984992002752","6924955","0.049977737930527","36418790","0.26283618339280146","92249054","0.6657659212444028","2325074","0.016780172440265986"
"2017-09-26 - 2017-09-26","645372","0.004698816152021438","6855136","0.049910785967013795","36318387","0.2644264446721664","91212533","0.6640990364118499","2316359","0.016864916796948466"
"2017-09-27 - 2017-09-27","645869","0.004757943319736533","6807614","0.050149862518010464","36113861","0.2660411069347557","89875534","0.6620889013144364","2302539","0.016962185913061065"
"2017-09-28 - 2017-09-28","628819","0.004739077109652156","6592146","0.04968152713592468","35225777","0.26547810013757756","88020814","0.6633664453528758","2220515","0.01673485026396985"
"2017-09-29 - 2017-09-29","598096","0.004922818845170419","6121764","0.050387120436996474","32447526","0.26706965515896636","80241575","0.6604537358152462","2085658","0.017166669743620497"
"2017-09-30 - 2017-09-30","443896","0.004930749175383363","4760701","0.0528813562861498","24132115","0.2680569460786006","59151804","0.6570518968304249","1537560","0.01707905162944123"
"2017-10-01 - 2017-10-01","480197","0.004742132913315856","5276375","0.05210626378444046","26956313","0.266204118515826","66912499","0.6607870599360559","1636434","0.016160424850361663"
"2017-10-02 - 2017-10-02","665212","0.0048398695968245265","6823296","0.04964411775574464","36439099","0.2651192212193692","91174225","0.6633544788601811","2342367","0.01704231256788073"
"2017-10-03 - 2017-10-03","665666","0.004837865662157107","6802836","0.04944102100706091","36469679","0.2650509530965862","91355748","0.6639468386396149","2301045","0.01672332159458092"
"2017-10-04 - 2017-10-04","655461","0.004823122236123975","6737512","0.04957708230291675","36077675","0.2654727535584177","90158485","0.6634191718176212","2270595","0.016707870084920258"
"2017-10-05 - 2017-10-05","656126","0.004893557483742506","6620779","0.04937948294025115","35657500","0.2659428615487702","88930614","0.6632675304339657","2214534","0.01651656759327054"
"2017-10-06 - 2017-10-06","609846","0.004885928934709004","6262504","0.05017356758481793","33351516","0.2672037482262904","82510758","0.6610549219589411","2082173","0.016681833295241505"
"2017-10-07 - 2017-10-07","453847","0.004982328999789058","4783921","0.052517849255365505","24342749","0.26723451797034264","60006811","0.6587543260838147","1504007","0.01651097769068814"
"2017-10-08 - 2017-10-08","471029","0.004653497000808246","5247664","0.051843917646789056","26871060","0.265470697384956","67044895","0.6623652000237857","1585789","0.015666687943661023"
"2017-10-09 - 2017-10-09","677654","0.00479601714306445","6982711","0.04941932263524557","37408580","0.26475486159263856","93880212","0.6644262501903994","2346001","0.016603548438652086"
"2017-10-10 - 2017-10-10","668716","0.004822357735701716","6869479","0.04953834691541774","36821462","0.2655331442877795","92023699","0.6636168369540077","2286572","0.01648931410709321"
"2017-10-11 - 2017-10-11","673470","0.004870461785761066","6798099","0.04916311252961604","36767050","0.2658953063984534","91740074","0.6634542364765948","2297723","0.0166168828095747"
"2017-10-12 - 2017-10-12","664384","0.004850618595070785","6756924","0.04933180389636125","36374176","0.26556517689465353","90909924","0.6637266518020781","2263514","0.01652574881183631"
"2017-10-13 - 2017-10-13","633682","0.005003841388457054","6296184","0.049717533539758246","33782355","0.2667608455795637","83825571","0.6619248480797078","2101314","0.01659293141251329"
"2017-10-14 - 2017-10-14","479666","0.005063638571403763","4916404","0.051900474344655965","25311954","0.2672079876247176","62448875","0.6592473350013806","1570636","0.01658056445784217"
"2017-10-15 - 2017-10-15","522163","0.004805347370432876","5560932","0.05117599286689412","28586578","0.2630757779122119","72273001","0.6651119962705948","1720230","0.015830885579866335"
"2017-10-16 - 2017-10-16","705075","0.004827466521126844","7149687","0.048952061311258836","38604043","0.2643119174026041","97211175","0.6655798217096094","2384891","0.016328733055400804"
"2017-10-17 - 2017-10-17","679301","0.004781286922198638","6912173","0.048651602704654524","37604673","0.26468197636755464","94599102","0.6658395162738389","2279680","0.01604561773175336"
"2017-10-18 - 2017-10-18","677862","0.004805245810679247","6912735","0.04900317601382849","37295409","0.26438066723731246","93921372","0.6657922694239347","2259703","0.016018641514245268"
